# TBJD-2450000      FLUX           FLUX_ERR
  1369.3134348     -2.8960435      0.6841376
  1369.3148237     -4.3051836      0.6836426
  1369.3162126     -3.0556230      0.6840545
  1369.3176015     -3.0647881      0.6839070
  1369.3189904     -3.8590916      0.6837270
  1369.3203793     -5.6197380      0.6829102
  1369.3217682     -6.5760172      0.6828134
  1369.3231571     -9.3415834      0.6820987
  1369.3245460    -11.9700334      0.6813983
  1369.3259349    -15.2384189      0.6805169
  1369.3273238    -16.8629075      0.6798253
  1369.3287127    -19.1762118      0.6792522
  1369.3301016    -20.0997844      0.6789659
  1369.3314905    -21.8470726      0.6783630
  1369.3328794    -21.4916726      0.6785968
  1369.3342683    -22.3321009      0.6781702
  1369.3356572    -21.6139930      0.6786666
  1369.3370461    -20.3639532      0.6788864
  1369.3384350    -19.7122170      0.6791931
  1369.3398239    -17.3507512      0.6798569
  1369.3412128    -15.8236038      0.6801741
  1369.3426017    -13.9311725      0.6808045
  1369.3439906    -11.8841336      0.6816539
  1369.3453795    -11.4718265      0.6814113
  1369.3467684     -9.1919476      0.6818615
  1369.3481573     -7.2915494      0.6825915
  1369.3495462     -6.9250076      0.6828679
  1369.3509351     -5.8048958      0.6831023
  1369.3523240     -5.4657893      0.6831281
  1369.3537129     -4.9436215      0.6834901
  1369.3551018     -5.7974679      0.6833217
  1369.3564907     -5.1355483      0.6833521
  1369.3578796     -4.3665833      0.6835390
  1369.3592685     -6.5569084      0.6829786
  1369.3606574     -7.1178329      0.6829044
  1369.3620463     -9.9456974      0.6820637
  1369.3634352    -10.8631600      0.6817413
  1369.3648241    -13.2339105      0.6808472
  1369.3662130    -14.0651738      0.6807288
  1369.3676019    -17.1816472      0.6799128
  1369.3689908    -17.8460229      0.6794633
  1369.3703797    -21.7761483      0.6782453
  1369.3717686    -22.3368931      0.6785356
  1369.3731575    -23.1201747      0.6779591
  1369.3745464    -23.5606358      0.6779842
  1369.3759353    -22.5069555      0.6780124
  1369.3773242    -22.1548502      0.6783697
  1369.3787131    -20.5945768      0.6787988
  1369.3801020    -20.4968763      0.6787301
  1369.3814909    -18.7831334      0.6794160
  1369.3828798    -18.2457505      0.6793682
  1369.3842687    -18.9369024      0.6793644
  1369.3856576    -16.1627702      0.6803589
  1369.3870465    -16.9043598      0.6800483
  1369.3884354    -14.1679061      0.6805623
  1369.3898243    -13.5787677      0.6808740
  1369.3912132    -13.0546232      0.6810250
  1369.3926021    -12.3736546      0.6813404
  1369.3939910    -10.3292514      0.6816437
  1369.3953799     -8.0571598      0.6824427
  1369.3967688     -7.8758357      0.6823460
  1369.3981577     -7.4630494      0.6824758
  1369.3995466     -7.4079394      0.6826463
  1369.4009355     -8.1683982      0.6822643
  1369.4023244     -7.7249420      0.6825990
  1369.4037133    -10.4306658      0.6819407
  1369.4051022    -11.4241443      0.6815475
  1369.4064911    -12.6114665      0.6811123
  1369.4078800    -12.7817086      0.6811120
  1369.4092689    -16.2883253      0.6799871
  1369.4106578    -19.3396850      0.6792229
  1369.4120467    -21.5781115      0.6783715
  1369.4134356    -22.2436253      0.6783360
  1369.4148245    -23.2232664      0.6778770
  1369.4162134    -25.1088089      0.6774890
  1369.4176023    -25.6198947      0.6773086
  1369.4189912    -25.0308162      0.6774179
  1369.4203801    -25.7945097      0.6772671
  1369.4217690    -24.5348257      0.6775240
  1369.4231579    -23.7550185      0.6780822
  1369.4245468    -22.6240644      0.6781616
  1369.4259357    -20.1879006      0.6789721
  1369.4273246    -18.8820319      0.6792103
  1369.4287135    -16.8211556      0.6797152
  1369.4301024    -15.3069470      0.6804094
  1369.4314913    -13.0152674      0.6810035
  1369.4328802    -10.1374444      0.6816510
  1369.4342691     -8.7562787      0.6820892
  1369.4356580     -7.1211275      0.6827814
  1369.4370469     -6.5575074      0.6827463
  1369.4384358     -4.6857424      0.6833691
  1369.4398247     -4.3265088      0.6836100
  1369.4412136     -4.3519672      0.6833439
  1369.4426025     -3.6079815      0.6835983
  1369.4439914     -6.9831128      0.6826320
  1369.4453803     -9.2940210      0.6818959
  1369.4467692    -11.3690942      0.6815375
  1369.4481581    -15.0826731      0.6801868
  1369.4495470    -16.4745014      0.6799217
  1369.4509359    -18.0780242      0.6794882
  1369.4523248    -20.8671919      0.6787274
  1369.4537137    -21.8946948      0.6782833
  1369.4551026    -23.7753853      0.6777681
  1369.4564915    -26.0367544      0.6771349
  1369.4578804    -25.8096650      0.6773037
  1369.4592693    -26.3551946      0.6770106
  1369.4606582    -25.0418382      0.6773868
  1369.4620471    -23.0469142      0.6779595
  1369.4634360    -21.4650161      0.6785663
  1369.4648249    -19.1231384      0.6790345
  1369.4662138    -16.0196638      0.6800970
  1369.4676027    -14.7082841      0.6806401
  1369.4689916    -12.1863403      0.6812258
  1369.4703805     -8.6892481      0.6821902
  1369.4717694     -7.5959126      0.6824649
  1369.4731583     -6.7462594      0.6828318
  1369.4745472     -6.0839803      0.6831597
  1369.4759361     -4.1890331      0.6833486
  1369.4773250     -5.1883820      0.6832781
  1369.4787139     -5.3565276      0.6832182
  1369.4801028     -6.6102214      0.6828505
  1369.4814917     -8.0022294      0.6823366
  1369.4828806     -8.6823593      0.6819948
  1369.4842695    -10.3476414      0.6816764
  1369.4856584    -12.0089099      0.6811128
  1369.4870473    -13.6000330      0.6805948
  1369.4884362    -13.0869704      0.6809109
  1369.4898251    -13.2481074      0.6808964
  1369.4912140    -15.8564302      0.6800294
  1369.4926029    -16.8447571      0.6798235
  1369.4939918    -17.1411533      0.6797862
  1369.4953807    -18.3361429      0.6795232
  1369.4967696    -18.1454741      0.6795306
  1369.4981585    -18.5280697      0.6796207
  1369.4995474    -18.0574777      0.6794935
  1369.5009363    -18.9722447      0.6791777
  1369.5023252    -19.1994539      0.6793059
  1369.5037141    -19.0117203      0.6792295
  1369.5051030    -20.1021206      0.6789791
  1369.5064919    -17.6955485      0.6794356
  1369.5078808    -18.4581039      0.6795981
  1369.5092697    -16.9492865      0.6797676
  1369.5106586    -16.2068582      0.6800677
  1369.5120475    -13.5401307      0.6808463
  1369.5134364    -12.4264285      0.6812050
  1369.5148253     -9.9938588      0.6817241
  1369.5162142     -8.8137249      0.6821439
  1369.5176031     -6.5639769      0.6827225
  1369.5189920     -6.0094020      0.6830295
  1369.5203809     -5.0128086      0.6830131
  1369.5217698     -5.1856265      0.6831246
  1369.5231587     -5.8004031      0.6830758
  1369.5245476     -5.6958138      0.6829911
  1369.5259365     -5.3924090      0.6832208
  1369.5273254     -7.0999820      0.6827266
  1369.5287143     -7.3854162      0.6824799
  1369.5301032     -7.8548699      0.6824635
  1369.5314921    -10.5054238      0.6816959
  1369.5328810    -11.0379547      0.6815269
  1369.5342699    -10.9234815      0.6815149
  1369.5356588    -13.4242798      0.6808657
  1369.5370477    -14.4352498      0.6805552
  1369.5384366    -15.1684531      0.6803140
  1369.5398255    -16.8861495      0.6798173
  1369.5412144    -17.5878443      0.6797207
  1369.5426033    -17.6804531      0.6797004
  1369.5439921    -17.8043309      0.6796629
  1369.5453810    -16.6526506      0.6798392
  1369.5467699    -17.9567222      0.6795576
  1369.5481588    -15.2968236      0.6802588
  1369.5495477    -14.3039441      0.6806995
  1369.5509366    -12.9473383      0.6808798
  1369.5523255    -11.4538558      0.6811734
  1369.5537144    -10.0935960      0.6817307
  1369.5551033     -9.7912694      0.6818021
  1369.5564922     -7.9163895      0.6823262
  1369.5578811     -7.8205460      0.6826106
  1369.5592700     -6.1119546      0.6828228
  1369.5606589     -5.5266499      0.6829536
  1369.5620478     -5.4798663      0.6830686
  1369.5634367     -4.9164259      0.6831071
  1369.5648256     -4.7268953      0.6832998
  1369.5662145     -4.0647360      0.6836171
  1369.5676034     -5.0311387      0.6832897
  1369.5689923     -2.7467072      0.6839117
  1369.5703812     -4.0347250      0.6836142
  1369.5717701     -4.1572250      0.6834699
  1369.5731590     -4.6510590      0.6833429
  1369.5745479     -5.9984399      0.6830039
  1369.5759368     -6.5376199      0.6827656
  1369.5773257     -6.0322248      0.6827545
  1369.5787146     -9.5137424      0.6820349
  1369.5801035     -9.1459427      0.6818484
  1369.5814924    -10.2421535      0.6816869
  1369.5828813    -12.8843211      0.6808857
  1369.5842702    -15.7956294      0.6801958
  1369.5856591    -14.9136889      0.6804081
  1369.5870480    -17.3538062      0.6796356
  1369.5884369    -17.1510372      0.6799245
  1369.5898258    -15.9972603      0.6801130
  1369.5912147    -16.7731140      0.6799153
  1369.5926036    -13.5280305      0.6806957
  1369.5939925    -11.2764254      0.6814317
  1369.5953814     -8.7244107      0.6819985
  1369.5967703     -6.3491675      0.6829366
  1369.5981592     -3.3864630      0.6836188
  1369.5995481      0.1746647      0.6847397
  1369.6009370      0.6946160      0.6848920
  1369.6023259      2.1939089      0.6855250
  1369.6037148      3.4916309      0.6857283
  1369.6051037      4.5797549      0.6862590
  1369.6064926      4.1516935      0.6859573
  1369.6078815      2.9048286      0.6855336
  1369.6092704      0.5616930      0.6847951
  1369.6106593      0.6036245      0.6849105
  1369.6120482      0.1171585      0.6846751
  1369.6134371     -3.5869558      0.6837700
  1369.6148260     -4.3625100      0.6833818
  1369.6162149     -6.9248279      0.6827938
  1369.6176038     -9.7710824      0.6818827
  1369.6189927    -10.8807113      0.6816384
  1369.6203816    -10.1404994      0.6817449
  1369.6217705    -11.5522752      0.6813474
  1369.6231594    -12.3997121      0.6811652
  1369.6245483    -10.2425728      0.6816791
  1369.6259372    -11.4143803      0.6815534
  1369.6273261    -10.8557321      0.6817157
  1369.6287150     -9.1591212      0.6821561
  1369.6301039     -9.5349478      0.6819120
  1369.6314928     -6.5025172      0.6829580
  1369.6328817     -5.6562784      0.6829492
  1369.6342706     -3.5230401      0.6837795
  1369.6356595     -0.4585618      0.6846353
  1369.6370484     -0.2303942      0.6846648
  1369.6384373      2.6977466      0.6853625
  1369.6398262      3.5631541      0.6855759
  1369.6412151      3.5459622      0.6858232
  1369.6426040      4.1576838      0.6858492
  1369.6439929      4.3758477      0.6859880
  1369.6453818      4.2115359      0.6860164
  1369.6467707      3.2449535      0.6858194
  1369.6481596      1.5174331      0.6852677
  1369.6495485      1.2537434      0.6853149
  1369.6509374     -1.6030538      0.6844849
  1369.6523263     -1.4030403      0.6844126
  1369.6537152     -2.1956666      0.6842580
  1369.6551041     -3.0754507      0.6839303
  1369.6564930     -4.0730025      0.6833930
  1369.6578819     -5.1601082      0.6832692
  1369.6592708     -4.1063082      0.6835321
  1369.6606597     -6.4769988      0.6831320
  1369.6620486     -5.1776595      0.6832276
  1369.6634375     -5.8467675      0.6831580
  1369.6648264     -4.5514416      0.6833400
  1369.6662153     -3.2143040      0.6838405
  1369.6676042     -2.2078867      0.6844112
  1369.6689931     -0.8491843      0.6845770
  1369.6703820     -0.6732514      0.6845619
  1369.6717709     -0.4417892      0.6847471
  1369.6731598      2.0531986      0.6852951
  1369.6745487      2.0779981      0.6854028
  1369.6759376     -0.1975079      0.6848171
  1369.6773265      0.7279816      0.6848466
  1369.6787154      1.1319622      0.6851779
  1369.6801043      1.4850859      0.6852557
  1369.6814932      2.8239007      0.6854978
  1369.6828821      2.9891710      0.6855517
  1369.6842710      1.2112728      0.6851801
  1369.6856599      3.7595136      0.6860548
  1369.6870488      3.5091223      0.6859827
  1369.6884376      3.6521689      0.6858665
  1369.6898265      4.0504588      0.6859544
  1369.6912154      3.3156381      0.6856422
  1369.6926043      2.8910511      0.6856529
  1369.6939932      3.3641589      0.6858234
  1369.6953821      3.9271800      0.6857960
  1369.6967710      2.7243432      0.6856993
  1369.6981599      0.5033482      0.6849780
  1369.6995488      0.2763187      0.6849139
  1369.7009377      0.4794472      0.6849191
  1369.7023266     -1.3083948      0.6844565
  1369.7037155     -2.0779587      0.6842007
  1369.7051044     -1.1784069      0.6847263
  1369.7064933     -2.3207425      0.6841201
  1369.7078822     -1.4388618      0.6844751
  1369.7092711     -1.8959757      0.6843589
  1369.7106600     -0.7016451      0.6844661
  1369.7120489     -0.2457292      0.6847876
  1369.7134378      0.1971280      0.6850029
  1369.7148267      0.3527540      0.6849205
  1369.7162156      2.6722283      0.6857540
  1369.7176045      3.4938473      0.6858360
  1369.7189934      3.6304243      0.6858625
  1369.7203823      3.4466443      0.6857293
  1369.7217712      3.3628411      0.6858832
  1369.7231601      4.0769955      0.6860159
  1369.7245490      3.9615639      0.6859134
  1369.7259379      5.7562946      0.6863399
  1369.7273268      5.0448957      0.6861002
  1369.7287157      6.9302585      0.6867613
  1369.7301046      4.4459333      0.6862824
  1369.7314935      6.1233755      0.6867169
  1369.7328824      6.7130530      0.6868113
  1369.7342713      7.0927134      0.6867517
  1369.7356602      5.9633167      0.6865550
  1369.7370491      5.5797028      0.6864989
  1369.7384380      4.6770361      0.6861122
  1369.7398269      4.1558268      0.6859685
  1369.7412158      2.5400839      0.6856236
  1369.7426047      1.1873119      0.6854274
  1369.7439936      1.0802067      0.6851058
  1369.7453825      0.6644852      0.6849473
  1369.7467714     -0.8938713      0.6847876
  1369.7481603     -0.7305779      0.6846531
  1369.7495492      0.1653798      0.6850135
  1369.7509381     -0.9674313      0.6845095
